resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
2,Evening Elliptical,0.0,1553,1553,0.0,Elliptical,Elliptical,,7989196096,2022-10-17T17:25:33Z,2022-10-17T19:25:33Z,(GMT+01:00) Europe/Rome,7200.0,,,Spain,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,66.6,28.0,True,131.3,151.0,False,True,,,8546248090.0,8546248090,garmin_ping_243650975837,False,0,0,False,7.0,21521933,1,a7989196096,,2,,,
2,Lunch Run,12310.2,3783,3786,91.0,Run,Run,,7950804107,2022-10-12T09:09:55Z,2022-10-12T11:09:55Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,0,1,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.498025096952915, 2.1419700421392918]","[41.49787086993456, 2.142326859757304]",3.254,5.698,88.6,25.0,True,174.4,191.0,False,True,120.0,66.6,8501894060.0,8501894060,garmin_ping_242680693946,False,0,0,False,155.0,21521933,1,a7950804107,w_h|Fs|aLh@s@@KG[Ye@CK`@y@t@s@Zc@\Sn@aA^s@dAcBf@q@xAiCNMt@mAf@m@xAmC\]?GWq@k@iA}AoDKOC@DGACONS\eBtASL}@\c@TyA~@{@t@_An@g@b@{CzB{EbCa@JoAh@sA^mATi@DWDeAHc@F{BHu@?kCH}BH{AESDg@Xa@Fk@Ka@D_@R}@l@uBrBy@hAeBrDeAtC_@l@Yz@eCjFmAhBsA`B_ApA{@n@q@@e@Gi@x@GHeAl@aAt@k@V_@Ve@Rg@ZgExBeCbA{@Ly@JsABcCEWEaAGaASsAg@iAWe@I_AWsAi@k@]U]WGc@A{DeBuBy@s@G{AWi@@wARw@RuC`AgAf@c@X_@b@sAlAg@\Qh@y@fB{AnCm@rAQTc@XEHAHDb@{@nGKj@_BdFATEhB]xBUx@y@pAEB_@FQ?[JMHQNgAxAe@r@Wj@m@jBiAtBKNo@X]Z{BlEMj@Iv@EPGnASlCElAGt@KfAYdBBGDo@Hq@LiCVmBLcCD_BR_ApAaCv@oA\_@d@Kb@i@hAsBh@mBdAiBr@eATQRIj@E^M\a@HSd@uALm@Fq@HeC`@wAl@mBTaAHgAt@sE?WF]n@k@bB_DfBaEH_@v@w@fB}Al@_@jAk@\Yn@Ob@Qr@U`@G|@Uv@?d@HhAF|@X^Tf@Lh@Xb@Hd@DbAVj@`@Z?`@Jn@l@`@Tn@d@pAh@jBd@tEh@TH\BPAb@Bj@Cr@Bl@Af@GhEmAz@a@ROpAi@l@c@ZMz@e@PS\Yl@Wh@c@TK`@_@Vi@VKp@BPCnAm@f@e@hDyEx@wAnB}Et@{Af@wAd@{@x@mBh@w@xAkBhAcALIj@WXCjACPCVUd@[bKI|DKzAM|@OfB_@vAa@vDcBt@q@vBsAdCmBn@a@v@y@RIvCoBtAgAf@[h@s@DACTDCFFhApB`@~@LRl@zAHR@LSL}@tASd@g@~@c@`@y@fAc@`@MPUb@o@p@I\{@~Aa@b@_@p@y@nAMXqAfBAJ@Bd@r@Pd@,2,,,
2,Afternoon Run,11006.3,2985,2990,55.0,Run,Run,,7942087048,2022-10-10T15:56:04Z,2022-10-10T17:56:04Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,5,2,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.498017804697156, 2.142205322161317]","[41.496582236140966, 2.150905905291438]",3.687,4.801,88.6,27.0,True,173.4,193.0,False,True,118.4,68.2,8492146397.0,8492146397,garmin_ping_242452542330,False,3,0,False,120.0,21521933,1,a7942087048,u~g|Fa~aLROLWAE_@o@E[Zo@b@e@Ta@HGVe@j@}@N_@b@s@`CeD^s@PYLMvDsGXOcAsCwA{COUC@HKa@f@kC~Ba@X_B|@_BnA{@h@SRgAx@{AbAUR_@VuAr@s@ZoAd@gBf@{@ZqCf@w@Di@He@?q@Fg@AiEJW?_BHg@?e@EK@aAh@SD{@?_@BmAj@_@X]^u@n@]^g@t@Yh@q@fBYf@a@rAi@nAWt@o@jASn@QZoAvCMR[^o@`A]`@eAfAy@r@o@XM@S?e@IE@a@f@_@\eAv@u@d@a@`@g@^aDxAe@Zc@TgBv@gCj@s@H}A@uACiAIm@IcBYg@OuA_@eAc@o@QqAm@q@s@kAEqD_B_@UYMkAYeBYa@?[BaC^g@L_Cz@mAf@eBvAk@n@a@X]hAuAjCk@rA{@`Bc@\GBMNAd@Kf@Gr@OdAU|BQx@aApCOt@Gz@AbA[vBQt@Wd@k@n@[Hc@BSHa@ZaAvAs@lAc@xAsApC]`@u@^]`@kBxDYbBw@zKOvAKf@?FNaBHuBr@eKT_AnB{D\a@p@Y\]hA}Bz@cChAcBr@{@d@Wr@AVIR]Ri@r@uCLoCDQb@iB`@gAZqAJiA`@iCPu@HmAh@_@HIPk@T_@J]N]l@qAn@aAt@}A~@kAjAiAPKxB_A`Bq@`@KjCY|ALf@?h@HjAXb@P`@T`A`@b@JbAb@fAL\d@d@Xb@J~Ap@xCr@l@Br@L~ANbADnC@r@EjBU`AY`A]xEiC|DoCXShAoADAp@HXAZMl@a@`AiA`A}Ar@aAbAoBv@iB|AcDvCeHXi@j@w@x@_ArBaBb@Mj@CN?d@DLEd@[d@Uv@A|ADhGMvAI~AOrC]b@I`Bc@~Ai@f@Wh@M`@Qp@a@PS|BkB,2,,,
2,Morning Run,16141.5,5641,6006,488.0,Run,Run,0.0,7929313424,2022-10-08T08:06:15Z,2022-10-08T10:06:15Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,13,1,0,1,0,False,False,False,False,everyone,False,g10880979,"[41.49782728403807, 2.1422100998461246]","[41.481494223698974, 2.1428295224905014]",2.861,5.018,85.2,25.0,True,168.0,187.0,False,True,413.8,55.0,8477566914.0,8477566914,garmin_ping_242141272589,False,1,0,False,183.0,21521933,1,a7929313424,cxg|FeuaLxEsG~BsFtAoAr@gBnBiBd@y@`@b@lBgC^SpAoBJCV^b@I`BgCd@WNTJhAr@Jd@kDtA{Bx@k@Jg@bBsBv@Q|AaC^TNKpB{CzBgC|@aB`CgD\GVXx@CZw@VEn@PpBlAdBj@j@]NYGYqAkBKa@Xo@x@m@jAWP[RiGPa@PKZ}@^UbAGjAw@vEs@`DmBd@Ml@T|DxCZALg@c@wBiA_CCi@Fa@H[`@c@zB_AlA}An@e@rEKlBW`Bd@pAlA`APt@_@z@cAdBUt@V`@d@Gd@i@`AGp@t@`@f@ALKr@kBVcCp@a@|@oA`@oBX]v@DpA~@~Ar@XJPM?[i@{@Gg@Po@\KnATZIKcAo@mA?WvE^f@l@fBdFxB~AtAV`Be@tBUx@wAhBaAr@gA^U`AoAt@uAr@c@l@MfARt@|@v@~BNPLkBhAmBZ[xC_AxCv@lETlAt@n@JjAIZg@L{@GOHO^Mh@@zBhBx@ZRZfFvBl@a@FD?\PElAk@zAyAfAHj@XxACZHX^z@zBt@G~@Pp@eA^KXJbAlBVrAVb@r@X^p@d@xA@l@g@hDe@bBr@lBGz@PpBlA~BBnAfA`C`@bFbChHBfBdBjC^JtCM^HBfAZvBZ|@b@jCBdBm@~JJv@Xx@RdE?f@W`A{@pACfA`ArEG`B`@d@Bl@_AbCWnAJpDd@xCIzAw@jBMzCYhBo@z@Q`B[`A_AvA?ZnAnBEjA]~@BPRLbBB\XR`@]jDF^XRt@DPZIVFTdBnAjC|A^l@^vA`CFj@\V`@MJo@C]UYe@iAEuAoCaFaDGWFWKQkASWg@ZeDCa@[a@QGoABc@MG]Xw@A}AoA}AyA_@_EmBeCP{EhBkCEmGvBiDp@_C@aCq@aA}@[KkF|AaAdB}@h@gC?oAZuBw@gC\}AOkAe@[Hu@dA]ToB?k@OeBx@gACa@Yi@cAgAiAqBeFcB_C}AuCoCaBiA_BoCsI}AeJk@uCOM?HUBeDwAeC_CcA_DyA}@yBPm@ZL^v@~@H\ED]D{AUg@[a@{@IkBKo@Dq@Qa@Sj@@v@[tA_@j@oAz@]GSkBKKyBHwB~@k@B_Ce@}DlAg@r@Qv@?dCGt@eAxCYZeBG{@z@uBdDo@T}@E,2,,,
2,Evening Run,11131.8,3259,3262,53.0,Run,Run,,7916651107,2022-10-05T16:53:59Z,2022-10-05T18:53:59Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,0,1,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.498081339523196, 2.1419630851596594]","[41.495691826567054, 2.1515695843845606]",3.416,5.806,84.9,25.0,True,168.8,195.0,False,True,115.8,65.4,8463241477.0,8463241477,garmin_ping_241798768596,False,0,0,False,109.0,21521933,1,a7916651107,}_h|Fk|aLf@WXUCM_@o@Ek@dAiBj@iAn@y@^{@|AuB`@q@LKBOt@eAH_@n@i@NU\c@FOf@s@N_@f@s@\]CSYi@I_@{@sBi@kA]i@E@ECHKMLCJWX}ArAmAt@g@b@[NMLmDdCsB~AyBpAkCpAqBr@mBj@s@Lc@L{CXcBHeGLmD?g@Pc@ZQBo@Cc@Hc@LOHu@f@c@\aAjA{@jAsBnEYdA]`AiBjEsApCWf@MNoAtAyAdByAz@OBQCi@UMDs@rAm@d@oAx@qAp@eBlAMBgDdBWJ}@VwAZcALiCF_CMuBg@aF{AiAYk@[g@e@WQe@DEA}@g@{DeBQG}Be@i@C_@@q@Lw@Fg@HeA^qB`AWPa@Pu@^_@Za@h@q@f@WXy@pBYd@]v@Qr@GL[b@a@~@[b@]XATWtAGl@Y|AMlAi@lBy@fCGpCa@nBUr@]n@UXKFe@J[BYJUTyArBYh@i@rBWd@oAlBkAl@mBzD[dAKx@}@jLIx@CF?IL_Ah@wIFkA^cBb@}@jBcDNKb@OROnA_CRi@^}AXg@p@gAt@aAJI^Qp@@DAh@o@R_@^yATsAFoBNs@t@gC^}AJ_AZ_BDg@P}@JiA`@_@d@u@Pk@Tc@h@}@v@aBNWXy@N[HCFMlBoBt@i@|@c@h@Qn@QfBo@rC[d@BdANt@P~@\l@ZlBn@fAf@PDb@ANJRV^Xp@\|@ZfDx@l@BjA\v@Jd@LbCFxBKvAQ|@UxAg@bBaAbAg@jBeApDkCt@}@JGf@D`AI|@i@tBgCbA_BVk@x@qB`A_BN[bBgEpA}CTq@PYV_@nAwAl@k@lAy@j@Uf@CPB`@EdAi@hAEx@Dt@CnA@~@GbBAdAK~BOn@It@IfAU`Cq@^Qt@W^UbA]PS\Yl@_@pByAbA{@hAs@,2,,,
2,Morning Run,11144.1,3181,3186,58.0,Run,Run,,7898360031,2022-10-02T07:58:14Z,2022-10-02T09:58:14Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,0,0,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.4980258513242, 2.1421968564391136]","[41.49545126594603, 2.1517730969935656]",3.503,4.942,89.3,24.0,True,168.6,188.0,False,True,118.6,66.0,8442677581.0,8442677581,garmin_ping_241339663497,False,0,0,False,108.0,21521933,1,a7898360031,m~g|Fa}aLPUBMAGa@q@EULm@Ri@`BgCR]RSZc@j@cAhAsARw@v@iAHSf@{@`AiAPORa@VYT_@Rc@RSEQ_BoDaAoBIEE@@Ia@j@S\_AfA]Zo@\eBxAy@`@kC|AqAdAy@f@{Ax@kAd@m@`@[LWD_Cv@mB^qBVsENyBBoBJ}BCc@By@l@m@CYGKBa@JqAr@gA`Ac@l@k@f@[f@Sf@Md@c@p@k@vAi@|AKh@eArB_AtAENWb@M`@aArB_@d@IRyBfCs@d@YNe@De@KODc@v@w@r@_@Xy@`@YXo@`@q@`@a@R}@j@q@\s@Xk@LsAd@wAVoADeB?gCOqB]_AIsFyAy@c@m@s@}@Co@YaB{@yDwAe@EgAI_@FmAFeAVeA^YFs@X[TgAf@gBzAYZa@XIJYv@}AbDWt@g@~@Yp@Y\[VEn@EJ[rBQr@O`BETg@dBk@|AKp@ErAW`C]pA]t@]\[Dg@?c@VqBtCUd@]pAgArB_@f@g@Z_@\Y^eAxBg@~@K\Q~CYnC_@bFOr@?PAa@n@qITiEFi@Po@h@u@tAgC\a@f@UTOXc@v@_BViAXw@jBiCVYb@Ot@?VSJK^y@Fe@d@mBRaD\sAz@qCLcB^oAV}B?s@BMNKJCTOLYXc@Vk@\{@R]pAaCZcA|A}A`BuAf@KnAq@b@OZWb@Mh@Kh@Eb@Gj@CN@`ARpALd@LZNb@Jr@`@lAd@p@\d@Ld@AVJ^f@\R`@RbBf@`FpAd@HlBNbAB\Db@?dACv@Ev@Sl@Id@OzBcAxAcAtC_BdBmAn@_@hAqAv@H^C\SjAaAp@q@~AaCjA_ClB{E~@mB`@gA`@w@`@eAXk@~@yAd@e@l@s@b@_@t@i@^M`@Id@Er@Dd@e@b@QTGl@BzB@d@ClDAdBIfBKdCa@lAY|DiA|@]x@a@n@g@^_@nBcB`BqAp@c@j@e@,2,,,
2,Afternoon Run,10012.8,2833,2833,61.0,Run,Run,,7890007644,2022-09-30T14:09:10Z,2022-09-30T16:09:10Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,0,1,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.38487451709807, 2.1959183178842068]","[41.38759193010628, 2.198393912985921]",3.534,4.203,89.0,26.0,True,164.7,186.0,False,True,18.0,0.6,8433232191.0,8433232191,garmin_ping_241113055745,False,0,0,False,83.0,21521933,1,a7890007644,uar{Fu`lLsAsBOM[k@[e@Sa@][a@Ca@`@i@jAYTECc@i@]q@o@aA_AeBg@s@SQi@OSSc@i@e@w@]e@y@s@SUOW_@Ag@MSGk@e@[_@o@cA[q@c@uA[kAYkBk@uB_@}@yAcC_@e@WSo@a@YS_Ag@s@WcCwAqAmA}@aAcCgDgCwDaBwBa@{AaAaCW{@_@m@y@}@e@_@qDyBeAs@YWuAw@q@e@qBmBi@{@U}@Ug@e@k@USg@Wu@g@aBy@{AcAi@g@gBgCaBwB_A}@]i@gDeEgBmBaAqA_@][o@YWWe@mAaBYm@aAwAa@w@}AsBm@i@k@Se@Ce@Ju@VoARKFk@Ng@A{Cy@aAcA[Ik@g@a@g@oAoAk@y@c@e@{AqA_DwC_@c@g@s@k@eAYc@aAkBwB_CwAmAGMEc@?s@CUECKA]LUNQ@MS@a@b@eB?MOWqB}A]_@_BgAcAaAqAq@UQmEyDQc@Ng@b@aA`@]VCj@@`@JXLf@^`@h@\Zj@Xj@R\Xj@l@HTR~DBNz@`BvAdCF^e@|AAd@FFNAb@WPGRC@BBj@Cp@B`@FZZ^jBfBp@|@rBxB~A`Cl@j@b@Zj@j@f@b@bBhAp@t@NV`ApAb@d@rBfBf@j@\NtAb@f@LP?dAVL?j@OZ[`@Wp@ITK\B\Zp@b@h@h@^f@nAlBrAjBr@fAhA~Ah@p@l@b@Z\vAbBhIrLnCfDh@j@TPXLdBhAnCxARN^d@R`@Tj@ZnAVb@`BlA|BrAzDxCn@b@nBfA^^d@p@Xp@Rn@t@nB`@zArAlBtAdBx@~@rDdFrArAtA|@^TdCfAr@d@bA`Az@hAf@z@n@~Ad@rAj@fC`@vAt@fBT^z@lATTRHfBd@~AdAXRl@t@h@t@d@d@V`@,2,,,
2,Afternoon Run,10079.7,2809,2809,38.0,Run,Run,,7875066116,2022-09-27T14:03:29Z,2022-09-27T16:03:29Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,0,3,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.384719451889396, 2.1961194835603237]","[41.38711835257709, 2.197669045999646]",3.588,4.222,87.6,27.0,True,171.0,188.0,False,True,21.0,3.2,8416539900.0,8416539900,garmin_ping_240720861755,False,0,0,False,104.0,21521933,1,a7875066116,mar{FealLe@q@Yi@YYI[]c@[k@a@g@YKkAjAYd@MJa@?[c@O]oA{BaAqAQWcAm@qB{C_Ao@IGMW{@Ic@Sc@_@a@i@c@s@u@cBYaAc@oBw@sCaAwBYe@i@u@u@u@eAu@{Aq@q@_@_A[eB{A}@iA_@[cA{Au@y@m@eAoBsCWg@o@}@e@eBi@kAu@uBcAsA{@o@kHwEiCoBcA}@]a@]q@Us@Qa@m@y@a@W_E{BuA_A{AwA]e@o@u@k@y@w@aAgAaB_AiAoAiBgAmAiEmFeAeB{@}AkB{C_AeAk@e@c@UQGg@?mCt@}@^c@Bc@Gc@MWOaAQQI_@Wc@k@w@i@[_@_@[m@u@cBcB{AyAc@WgBcBwAiB_A}AkAwAMKiAeBsA{Ag@e@KWGeBUBc@VQFIEEMASHs@Ny@Am@wAaACAmB_B_As@e@WwAoAs@i@qAmAq@e@k@i@W_@@G`@gAZq@^SbAHb@TvAxAlAn@jAt@\ZTr@BVDp@JpDP\jBzATl@?NIh@Qj@Ch@HHZUd@OJ@FLAlAFf@x@|@~@lA^\nArAhA|AXj@TZb@j@lApA|@r@jAdAhAt@TTXf@^`@x@t@f@n@fBvA`@f@lA\vAh@dATJAh@M`@[`@U`AYd@?pAz@tAzA^l@jAxAp@`AnBbDVf@dCzB`ArAfAfAjCdE~DpF~@vAr@r@jBlAn@^`@Nl@`@f@V\`@t@hAXz@Xf@b@d@p@j@fAz@lBpAfHlEbAbANP\p@z@hCh@pBVj@~CfEnA|AXd@b@h@Vj@Zb@jAhAr@t@rBdAd@Rf@NlAn@nAfAjAnAXj@J`@Xj@h@dBT|@`@jBl@pBn@zAb@r@`@d@n@f@f@Nd@Hn@ZNHTVh@ZXX\^tAlBt@nArAfB,2,,,
2,Lunch Run,8008.0,2163,2163,14.0,Run,Run,,7858329845,2022-09-24T09:46:17Z,2022-09-24T11:46:17Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,30,3,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.41923453658819, 2.127277320250869]","[41.41915004700422, 2.1274597104638815]",3.702,4.44,87.9,25.0,True,174.0,189.0,False,True,297.6,293.0,8397510200.0,8397510200,garmin_ping_240298355090,False,29,0,False,91.0,21521933,1,a7858329845,qnx{Fes~KXs@h@gAp@s@VKp@PjAr@\XNt@@lAGx@UnB?PDl@BDXPj@N|@^\`@Tr@DXVf@`@XlBx@b@AdAYJG^e@LAD@HJDb@F~@Nr@FV\v@H`@@RG`AEPWl@g@`@g@?_B_@u@IWP_@NW`@@PZd@TVDPCLCDWHaAL[Pk@@c@JOf@W`@GBg@Lm@EUFDZf@d@zAz@VH\b@?ZER_@fAJZd@DjAA|@m@LAVLFb@IrBHdAJb@TTd@BXG`@W`@_@p@MdAYPIl@g@b@Cr@Df@LDDFTMdA]b@k@PyAAMBY\Mr@CtADd@VfADt@Gv@KVIJQPu@j@[b@@^Xf@lAx@dAf@Tb@D`APf@b@Xh@LZBd@LV`@@F@b@Qn@a@r@q@t@ILGh@Ld@p@z@Rj@Ij@_ApAg@`@]R[Lo@FOPAHBZ\f@f@b@ZTRFnBZVTBF?\WbA]\m@ZW^CNF`@Vl@T|@^Nl@At@Bp@Cb@LHLBPAtBKbAUl@g@~@CT@@DIJu@j@iAFk@BqBGk@CGYSmAJYAk@Bc@GEEo@eBKg@@GTi@dAu@Vi@H{@KWg@Qq@Au@Mc@W}@aASg@Ja@`@Qn@K`@S\]|@}ARk@BMGWc@_@a@g@Gc@L]^a@|@uANg@Ai@Sa@YOa@Kq@Ia@YEEOm@McAUYi@Q{@s@a@UWYKc@?IJ_@tAmA^w@Fi@Gq@Mo@EYCeANmARm@VGf@E`@?\E`@UTo@Fq@O[cBK[R_@\q@V{@NoAz@g@NK@_@KSa@Qm@EkAFoACa@SO]H]V]L[Fi@@c@KCEEe@TeAAi@W]gA_@g@[a@a@GO@ETMp@?d@QDELYPg@^Y`@Az@[t@INIJQ@GKUYa@Wg@@GTSl@[f@Iz@NbATh@?DC`@[Ra@DOBk@As@EYO_@Wk@Os@E}@Mq@OEw@t@SFcANe@MaAc@c@[UWm@{A]e@c@UsAc@KKMk@@q@J}@LcB?w@Gm@EOSUoAg@k@]IAUJ]b@k@|@Yn@,2,,,
2,Vallter - Bastiments - Pic Freser - Pic Infern - Gra de Fajol - Vallter,13582.1,12864,16560,1324.0,Hike,Hike,,7784028248,2022-09-10T06:03:05Z,2022-09-10T08:03:05Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,1,3,0,1,0,False,False,False,False,everyone,False,g10880979,"[42.421715, 2.26382]","[42.421591, 2.263818]",1.056,3.8,57.9,19.0,True,140.6,177.0,False,True,2854.6,2095.0,8313872002.0,8313872002,garmin_ping_238453292180,False,0,6,False,137.0,21521933,1,a7784028248,un|aG{cyLn@F`@lCZZ^t@Jt@d@fA?Xd@h@ERh@^L\IJJFAJY@BPi@~@A^VVIv@XhAUz@Cr@d@j@Ef@NJUV\NU\?LJ@ITXLIRx@h@x@QT\QhADRq@lBQNDz@a@pGc@|DDfAGp@]r@_@~CJxCnApC@vCRx@GhAj@rE?jDb@jDx@vBbA`EnAnATp@dA`@l@b@XGZaAD_Cn@jAdA`A?v@b@e@P?Cl@QTBXWr@AlDGToBlBYt@a@\_A\}ALoCbAmA~@mBlCy@r@iAlB_BhEsAtE{AhCCl@mBpBQ~AO?Y\[U{@T?PMB?^U\MIeALOr@_FmAy@?E\g@m@QZVrAOX?~Dy@bGw@dCQXKd@XhC^|@f@jDBr@GXNd@?bBNr@BhCE|BJ^@x@Gn@dAbGdAbB|@dAbAhCLbAIR`A|Br@zAx@`ANx@NHERNBL`@n@d@t@hAf@hBMlBAx@J@FXKlERbBg@dFLNKdBNTi@t@}@XuArB?Z\[x@uB\Sr@?pBhAlAfApCzDj@lAN?Xb@N\FnAt@tAV?`@t@PnANFx@rChD|BfAFz@k@MmALw@dAgC`@cCv@qBp@}CDgD`@cCCuC]oAf@_CSeC^wA\oDh@sCXwC@qBN{Bc@}D]e@]MFsB]wAa@u@F]_BJc@b@eA_AOqHUiA_@iASO[{@@}AO{Aq@_AFm@GwBRoCt@eB\iEnBkERaAXeDIuAZkBd@o@PaAc@}BrCmHHaAf@qARcBn@eC?uCk@qCOi@iAgBUeH]kBnAyBz@o@hBe@x@NRQRW?mAJ@ASZU?]HIEUh@c@@w@`@i@Mc@Lk@k@kAQ{Cy@iE@YN@T]H}@JqJN@Pj@RGh@y@\ElAiCbAQn@mCD_ApA}DKw@ByAa@q@Ky@DkDQgBKIQeAEoCOw@`@}BHmCZgCK]VyAKu@Dm@}@SE]yBSe@c@e@[c@LAm@q@q@Bg@]c@Mi@DQUS?Uc@[Ca@u@aAYFYU{@z@\AGULFDNI`@o@^Mr@SAOZ]LM|Ak@?Ox@{@t@Wo@UM?UQHN_@C]Bh@On@WTuA^iAMi@|@}@wA]GCi@kCkEYx@g@@YEgA{@aAwBg@cDSQ,2,,,
2,Evening Hike,6575.9,4947,4947,36.0,Hike,Hike,,7756932665,2022-09-04T16:31:17Z,2022-09-04T18:31:17Z,(GMT+01:00) Europe/Madrid,7200.0,,,Spain,0,1,0,1,0,False,False,False,False,everyone,False,g10480397,"[41.546114925295115, 2.1241936180740595]","[41.546307038515806, 2.12373579852283]",1.329,5.788,56.1,30.0,True,107.0,128.0,False,True,161.6,129.0,8283371250.0,8283371250,garmin_ping_237777655828,False,0,0,False,13.0,21521933,1,a7756932665,enq|Fe{}Ku@fDw@lEYdAm@bAIRMLQZs@n@Yb@QPe@Z[Lw@l@YHo@?k@Im@AyA]{@CGBk@K[vBEBi@E_@K]OYGQKi@OM?mAQe@@g@Eo@@}APeB^WBKJYJGFqAp@]\i@XWV}@~@gAzASRU^e@`Ae@tA_@n@IZS^@HIVGLSPSf@a@f@y@zAIDeAi@C?EHGf@Qx@KTIXa@b@k@~@OLMFAD}@|@g@Za@d@c@POBw@^s@PWL]PKLg@r@a@pAAHD`BD\Pn@X^d@|@pArCLPDVHXLbA?RE^Mn@KXW`@YXSLk@L]Dg@Ea@IM?g@KqBm@_@S[KkBOk@@UMOAYMYUKF_@SIIQ[Yq@QWu@e@e@Oq@IqBJSLm@HMP]PW\MCWHKFI@Yx@I`@ARHPFFf@JZA`AUPKNUp@?`@HFBTBl@^n@RPHf@L`@PnAXVNb@FLD^Vd@PPBTLXXHNJDNEPQDOHm@ViAHWJMLAPBd@Nd@RPB^LhAHR@RCd@I`@QPONUZo@FYB]Ey@Mk@?U]gAYm@Sq@SUQ[I]Y_@Uc@G_@IQ?gADu@Hc@P_@\g@f@c@d@WhAe@^W`A]lAcANIh@g@\_@Ze@FMRUTc@L_@AEb@}ANB^VVLJAd@cAZe@^_@JQBKPQDWBYJMTe@Xw@@ItAwC?K\a@TQRYnAwAjAgA|@k@hAi@r@SXQtAYRAVEfBM|@FTFl@Dl@Hb@X^LhBXJu@@_@Lk@XBpB\b@@\Hv@BZFv@CZI\STSl@]z@cAN[TQ~@kAZe@d@sAJo@?YBQHOP{@?OBSCMB_@d@y@@SPq@Zu@@DAG}@lC,2,,,
